,Unnamed: 0,Brand,Processor,RAM (GB),Storage,GPU,Screen Size (inch),Resolution,Battery Life (hours),Weight (kg),Operating System,Y,RAM latency,% defective devices (from 1000 pc),QDR benchamrk
8396,8396,Lenovo,AMD Ryzen 9,4,1TB HDD,Nvidia RTX 2060,15.6,1366x768,5.7,2.36,macOS,1240.31,7.1,9.49,1519.0
8397,8397,Samsung,AMD Ryzen 9,16,1TB HDD,Nvidia RTX 2060,17.3,1920x1080,6.3,3.3,FreeDOS,1808.1,7.5,11.72,1086.0
8398,8398,HP,Intel i5,32,512GB SSD,Nvidia RTX 3080,15.6,1366x768,4.3,1.46,Linux,1562.0,7.4,9.06,1819.0
8399,8399,Apple,Intel i9,4,1TB SSD,Nvidia RTX 3080,15.6,2560x1440,8.4,3.09,FreeDOS,2961.98,8.0,13.71,1271.0
8400,8400,Razer,AMD Ryzen 3,16,512GB SSD,Integrated,13.3,1920x1080,11.9,2.86,FreeDOS,1007.75,6.9,8.52,1722.0
8401,8401,Razer,AMD Ryzen 5,64,256GB SSD,AMD Radeon RX 6600,14.0,1920x1080,7.2,2.1,Windows,3362.95,8.1,12.9,1312.0
8402,8402,Apple,Intel i3,8,1TB HDD,Nvidia RTX 2060,17.3,3840x2160,11.0,3.22,Linux,2027.73,7.6,9.88,859.0
8403,8403,MSI,AMD Ryzen 9,32,512GB SSD,Nvidia GTX 1650,17.3,2560x1440,8.3,2.8,FreeDOS,4663.89,8.4,10.28,1817.0
8404,8404,HP,AMD Ryzen 5,8,1TB SSD,Nvidia RTX 3060,16.0,1920x1080,7.9,1.97,FreeDOS,1092.48,7.0,13.58,568.0
8405,8405,Lenovo,AMD Ryzen 5,8,2TB SSD,Nvidia RTX 3080,15.6,2560x1440,10.8,2.0,Windows,1489.18,7.3,9.18,1539.0
8406,8406,Acer,Intel i5,16,512GB SSD,Integrated,15.6,1366x768,6.1,3.06,Linux,777.05,6.7,6.93,617.0
8407,8407,Dell,AMD Ryzen 9,4,1TB SSD,Nvidia GTX 1650,15.6,2560x1440,7.2,3.22,macOS,2190.36,7.7,9.93,1365.0
8408,8408,Lenovo,AMD Ryzen 5,32,256GB SSD,Integrated,13.3,1366x768,11.2,1.5,Windows,878.02,6.8,9.67,1528.0
8409,8409,Microsoft,Intel i9,16,1TB HDD,AMD Radeon RX 6600,16.0,3840x2160,4.9,3.42,Windows,3035.73,8.0,7.12,1251.0
8410,8410,MSI,AMD Ryzen 9,4,2TB SSD,Nvidia RTX 3080,13.3,1920x1080,5.4,3.26,macOS,1862.88,7.5,3.48,531.0
8411,8411,HP,AMD Ryzen 5,16,256GB SSD,Integrated,14.0,1366x768,7.6,2.76,Windows,842.12,6.7,8.54,935.0
8412,8412,MSI,Intel i3,32,256GB SSD,Integrated,15.6,1366x768,9.6,3.48,Linux,937.92,6.8,14.75,2165.0
8413,8413,Acer,AMD Ryzen 3,64,1TB HDD,Nvidia RTX 2060,17.3,1366x768,10.2,1.72,Windows,1428.23,7.3,11.85,994.0
8414,8414,HP,Intel i9,8,1TB HDD,Nvidia GTX 1650,14.0,1366x768,11.6,2.28,macOS,1099.4,7.0,11.63,1105.0
8415,8415,Acer,AMD Ryzen 9,64,512GB SSD,Integrated,14.0,1920x1080,11.3,2.52,Linux,2628.85,7.9,11.16,1173.0
8416,8416,Asus,Intel i5,16,2TB SSD,Nvidia RTX 3080,17.3,1920x1080,11.7,3.24,macOS,1242.07,7.1,12.02,603.0
8417,8417,Acer,AMD Ryzen 5,4,512GB SSD,Integrated,16.0,1366x768,5.8,1.92,FreeDOS,447.84,6.1,14.87,816.0
8418,8418,Microsoft,Intel i7,4,2TB SSD,Integrated,13.3,1366x768,5.7,1.33,macOS,616.43,6.4,11.56,1237.0
8419,8419,MSI,AMD Ryzen 9,64,256GB SSD,Integrated,15.6,1920x1080,6.8,2.24,Windows,3863.52,8.3,13.25,1106.0
8420,8420,Apple,Intel i5,64,512GB SSD,AMD Radeon RX 6800,15.6,2560x1440,4.5,3.35,Windows,4858.65,8.5,15.79,1791.0
8421,8421,MSI,Intel i5,32,1TB SSD,Integrated,15.6,3840x2160,4.4,2.44,Windows,2496.9,7.8,7.68,1194.0
8422,8422,Apple,AMD Ryzen 9,8,512GB SSD,Nvidia GTX 1650,14.0,3840x2160,8.0,2.31,FreeDOS,4033.03,8.3,9.57,1518.0
8423,8423,MSI,AMD Ryzen 9,4,256GB SSD,Integrated,14.0,2560x1440,11.4,1.81,Linux,1552.26,7.3,5.89,866.0
8424,8424,Acer,AMD Ryzen 7,8,512GB SSD,Integrated,15.6,1366x768,10.2,2.51,Linux,727.5,6.6,11.97,979.0
8425,8425,Microsoft,AMD Ryzen 9,4,1TB SSD,Integrated,16.0,3840x2160,9.6,3.02,Windows,1955.06,7.6,9.76,813.0
8426,8426,MSI,AMD Ryzen 3,4,256GB SSD,Integrated,17.3,1366x768,8.9,3.06,Linux,490.55,6.2,10.85,591.0
8427,8427,Apple,AMD Ryzen 5,32,2TB SSD,AMD Radeon RX 6600,16.0,2560x1440,8.3,1.22,macOS,3109.6,8.0,10.81,1480.0
8428,8428,Apple,AMD Ryzen 3,32,1TB HDD,Nvidia RTX 3060,16.0,1366x768,4.4,1.52,Windows,1476.99,7.3,9.21,919.0
8429,8429,Asus,Intel i7,64,512GB SSD,Nvidia RTX 3060,13.3,1920x1080,6.2,3.43,Windows,3065.46,8.0,12.63,1897.0
8430,8430,Apple,Intel i9,32,1TB SSD,Nvidia GTX 1650,13.3,3840x2160,7.8,3.33,Linux,6432.38,8.8,3.91,1614.0
8431,8431,Apple,AMD Ryzen 3,64,256GB SSD,Nvidia RTX 3060,14.0,2560x1440,6.6,3.31,FreeDOS,3572.23,8.2,9.87,1137.0
8432,8432,Dell,Intel i7,64,512GB SSD,AMD Radeon RX 6600,17.3,1366x768,6.5,2.48,FreeDOS,2836.46,8.0,15.41,1281.0
8433,8433,Dell,Intel i5,32,1TB SSD,AMD Radeon RX 6600,16.0,3840x2160,7.9,1.3,FreeDOS,2792.58,7.9,10.14,1241.0
8434,8434,Acer,Intel i3,32,512GB SSD,Nvidia RTX 3060,17.3,1366x768,5.4,2.57,FreeDOS,1149.25,7.0,8.18,1336.0
8435,8435,Microsoft,AMD Ryzen 7,64,1TB SSD,AMD Radeon RX 6600,16.0,1920x1080,7.3,2.56,FreeDOS,3187.94,8.1,10.84,890.0
8436,8436,Apple,AMD Ryzen 9,4,512GB SSD,Nvidia RTX 2060,14.0,1920x1080,7.5,1.26,FreeDOS,2250.44,7.7,1.65,1057.0
8437,8437,Razer,Intel i9,64,2TB SSD,AMD Radeon RX 6600,14.0,2560x1440,8.7,3.39,Linux,6754.64,8.8,6.22,1191.0
8438,8438,Apple,Intel i7,32,1TB HDD,Nvidia RTX 3080,13.3,2560x1440,6.6,3.49,macOS,3205.61,8.1,9.21,521.0
8439,8439,MSI,AMD Ryzen 3,8,2TB SSD,Integrated,16.0,3840x2160,9.6,2.26,FreeDOS,1433.94,7.3,4.53,1756.0
8440,8440,MSI,AMD Ryzen 7,8,256GB SSD,Integrated,14.0,3840x2160,5.8,1.64,Linux,1940.81,7.6,8.3,962.0
8441,8441,Apple,AMD Ryzen 7,4,512GB SSD,AMD Radeon RX 6600,17.3,1920x1080,5.1,3.34,Linux,1890.19,7.5,9.41,1428.0
8442,8442,MSI,Intel i7,8,256GB SSD,Nvidia RTX 3060,15.6,1366x768,11.4,2.11,Linux,1587.52,7.4,4.28,1485.0
8443,8443,Dell,Intel i5,64,512GB SSD,Nvidia RTX 2060,16.0,1366x768,4.9,1.52,macOS,2138.16,7.7,9.31,1674.0
8444,8444,Microsoft,AMD Ryzen 7,64,2TB SSD,Integrated,17.3,3840x2160,6.8,2.49,FreeDOS,3737.26,8.2,8.38,602.0
8445,8445,Microsoft,AMD Ryzen 3,4,2TB SSD,Nvidia GTX 1650,15.6,1920x1080,9.9,2.07,Linux,981.96,6.9,12.24,986.0
8446,8446,Samsung,AMD Ryzen 5,32,512GB SSD,Nvidia GTX 1650,15.6,3840x2160,9.6,2.03,Linux,2920.05,8.0,10.86,1214.0
8447,8447,Asus,Intel i9,8,2TB SSD,Nvidia RTX 3060,17.3,3840x2160,8.4,1.3,FreeDOS,3047.55,8.0,17.13,1994.0
8448,8448,Asus,AMD Ryzen 9,32,2TB SSD,AMD Radeon RX 6600,17.3,3840x2160,9.4,1.83,macOS,4661.27,8.4,6.93,605.0
8449,8449,Lenovo,AMD Ryzen 5,16,2TB SSD,Nvidia RTX 2060,14.0,1920x1080,10.1,1.85,macOS,1080.6,7.0,3.39,1434.0
8450,8450,Dell,Intel i5,16,1TB SSD,AMD Radeon RX 6600,17.3,1366x768,11.6,3.21,macOS,1228.39,7.1,7.8,580.0
8451,8451,Lenovo,Intel i7,32,1TB HDD,Nvidia RTX 2060,16.0,1366x768,7.5,2.84,Windows,1468.48,7.3,4.23,1767.0
8452,8452,Microsoft,AMD Ryzen 7,64,1TB HDD,Nvidia RTX 2060,14.0,3840x2160,11.7,2.92,Linux,4003.83,8.3,7.29,229.0
8453,8453,Samsung,Intel i5,32,256GB SSD,Nvidia RTX 3060,13.3,1920x1080,4.9,3.31,Windows,1718.12,7.4,8.37,984.0
8454,8454,Dell,AMD Ryzen 5,32,512GB SSD,Nvidia GTX 1650,15.6,2560x1440,4.2,1.44,FreeDOS,2089.48,7.6,9.11,925.0
8455,8455,Acer,AMD Ryzen 9,8,1TB HDD,Nvidia RTX 3060,15.6,1920x1080,10.4,3.48,Windows,1630.04,7.4,14.35,1076.0
8456,8456,Dell,Intel i3,16,2TB SSD,Integrated,16.0,1920x1080,9.2,2.29,FreeDOS,752.3,6.6,10.11,502.0
8457,8457,MSI,AMD Ryzen 9,16,1TB HDD,Nvidia RTX 3060,17.3,2560x1440,5.5,1.67,macOS,2946.65,8.0,15.13,881.0
8458,8458,Acer,Intel i5,4,256GB SSD,Nvidia GTX 1650,14.0,3840x2160,11.0,1.32,Windows,1424.05,7.3,9.48,1322.0
8459,8459,Asus,AMD Ryzen 9,4,1TB HDD,Integrated,16.0,3840x2160,10.4,1.38,FreeDOS,1417.87,7.3,10.58,1502.0
8460,8460,Dell,Intel i9,4,256GB SSD,Integrated,17.3,2560x1440,11.5,2.45,Windows,1449.12,7.3,16.64,1412.0
8461,8461,Apple,AMD Ryzen 5,8,1TB SSD,AMD Radeon RX 6600,16.0,3840x2160,11.2,2.38,Linux,2769.89,7.9,15.4,1702.0
8462,8462,HP,AMD Ryzen 7,64,512GB SSD,Nvidia RTX 2060,14.0,1366x768,6.4,3.18,Linux,2461.76,7.8,10.99,511.0
8463,8463,Lenovo,Intel i5,8,512GB SSD,AMD Radeon RX 6600,15.6,3840x2160,10.8,3.46,FreeDOS,1757.15,7.5,10.16,1353.0
8464,8464,Asus,AMD Ryzen 5,4,1TB HDD,AMD Radeon RX 6600,13.3,3840x2160,10.0,3.07,Linux,1299.95,7.2,8.61,635.0
8465,8465,Dell,Intel i5,16,1TB HDD,Nvidia RTX 3060,14.0,3840x2160,8.0,2.9,Windows,1615.13,7.4,8.26,1579.0
8466,8466,Acer,AMD Ryzen 7,32,512GB SSD,AMD Radeon RX 6600,17.3,2560x1440,9.1,3.15,Windows,2718.06,7.9,8.47,1242.0
8467,8467,Acer,AMD Ryzen 3,32,256GB SSD,AMD Radeon RX 6800,13.3,1366x768,4.4,1.21,Windows,1197.38,7.1,16.01,1483.0
8468,8468,Asus,AMD Ryzen 9,8,512GB SSD,Nvidia RTX 3060,15.6,1920x1080,8.5,1.5,macOS,1836.04,7.5,14.48,1296.0
8469,8469,MSI,AMD Ryzen 7,64,512GB SSD,AMD Radeon RX 6600,17.3,1920x1080,10.6,2.07,FreeDOS,4176.69,8.3,10.51,1283.0
8470,8470,Razer,AMD Ryzen 5,32,256GB SSD,Integrated,13.3,1366x768,4.3,2.81,Windows,1277.38,7.2,3.9,675.0
8471,8471,Acer,AMD Ryzen 9,4,256GB SSD,Nvidia GTX 1650,13.3,1920x1080,6.1,2.84,macOS,1427.61,7.3,7.05,921.0
8472,8472,Samsung,Intel i3,32,2TB SSD,Nvidia RTX 2060,13.3,1366x768,8.3,1.64,Linux,1129.43,7.0,9.99,1935.0
8473,8473,Lenovo,Intel i7,32,2TB SSD,AMD Radeon RX 6800,15.6,2560x1440,8.6,1.83,FreeDOS,2787.01,7.9,7.41,1232.0
8474,8474,Samsung,Intel i9,4,1TB SSD,Nvidia RTX 3060,15.6,3840x2160,4.3,1.49,macOS,2753.75,7.9,13.8,974.0
8475,8475,Razer,AMD Ryzen 3,64,512GB SSD,AMD Radeon RX 6800,15.6,3840x2160,6.8,3.08,macOS,4987.65,8.5,11.62,1029.0
8476,8476,Acer,Intel i5,64,1TB HDD,Nvidia GTX 1650,16.0,3840x2160,4.2,3.21,macOS,3477.37,8.2,9.83,1079.0
8477,8477,Microsoft,AMD Ryzen 5,8,512GB SSD,Nvidia RTX 2060,13.3,1366x768,10.7,2.71,macOS,916.77,6.8,9.2,1054.0
8478,8478,Apple,AMD Ryzen 3,8,512GB SSD,Nvidia RTX 3080,17.3,1920x1080,10.3,3.42,Windows,1459.94,7.3,8.13,1026.0
8479,8479,Acer,Intel i3,64,512GB SSD,Nvidia RTX 3060,17.3,1366x768,8.8,2.41,Windows,1920.81,7.6,15.61,1274.0
8480,8480,Acer,Intel i9,16,1TB HDD,AMD Radeon RX 6800,14.0,1366x768,8.4,2.18,Linux,1369.66,7.2,13.93,1124.0
8481,8481,Lenovo,AMD Ryzen 5,64,512GB SSD,AMD Radeon RX 6600,17.3,1366x768,7.1,2.94,Windows,2201.76,7.7,13.2,1585.0
8482,8482,Asus,AMD Ryzen 3,16,512GB SSD,Integrated,13.3,3840x2160,11.0,1.84,FreeDOS,1178.34,7.1,8.52,1425.0
8483,8483,Dell,Intel i5,64,1TB HDD,Nvidia RTX 3060,17.3,1920x1080,7.9,1.83,macOS,2132.57,7.7,16.72,1203.0
8484,8484,MSI,AMD Ryzen 9,8,256GB SSD,Nvidia RTX 3080,17.3,3840x2160,5.4,2.44,Linux,3945.19,8.3,9.34,775.0
8485,8485,Lenovo,AMD Ryzen 3,8,256GB SSD,AMD Radeon RX 6800,14.0,2560x1440,10.5,1.82,macOS,1086.67,7.0,13.72,1104.0
8486,8486,HP,Intel i9,16,512GB SSD,AMD Radeon RX 6600,16.0,3840x2160,9.0,1.38,Linux,3480.51,8.2,14.08,1723.0
8487,8487,Microsoft,Intel i5,16,512GB SSD,Nvidia GTX 1650,13.3,1366x768,11.1,3.43,Linux,1085.05,7.0,9.24,943.0
8488,8488,Asus,Intel i7,16,1TB SSD,Nvidia GTX 1650,14.0,3840x2160,4.4,2.47,Windows,2373.04,7.8,9.62,2258.0
8489,8489,Apple,AMD Ryzen 3,64,1TB SSD,Nvidia GTX 1650,17.3,1920x1080,6.2,1.52,FreeDOS,3180.61,8.1,10.73,1678.0
8490,8490,Asus,AMD Ryzen 7,64,256GB SSD,Nvidia RTX 2060,13.3,3840x2160,8.5,3.31,Linux,4818.03,8.5,7.0,1729.0
8491,8491,Microsoft,Intel i7,8,256GB SSD,Nvidia RTX 2060,15.6,2560x1440,10.9,2.98,FreeDOS,1612.32,7.4,10.19,1316.0
8492,8492,Microsoft,AMD Ryzen 5,8,512GB SSD,Nvidia RTX 2060,16.0,2560x1440,4.9,2.94,Windows,1392.53,7.2,7.13,617.0
8493,8493,Lenovo,AMD Ryzen 9,16,1TB HDD,Nvidia RTX 3080,14.0,2560x1440,4.4,2.55,Windows,1943.04,7.6,5.83,701.0
8494,8494,Lenovo,Intel i3,8,1TB HDD,Nvidia RTX 2060,17.3,1366x768,9.3,2.62,macOS,722.73,6.6,9.37,1861.0
8495,8495,Razer,Intel i3,4,512GB SSD,AMD Radeon RX 6800,16.0,1920x1080,10.1,1.28,macOS,1124.99,7.0,6.87,1439.0
8496,8496,Apple,Intel i3,64,1TB SSD,Nvidia RTX 2060,16.0,1920x1080,11.6,2.31,Windows,3121.75,8.0,12.97,1745.0
8497,8497,Apple,AMD Ryzen 5,4,1TB SSD,Nvidia RTX 3080,13.3,1366x768,5.2,2.63,Linux,1228.45,7.1,8.84,1702.0
8498,8498,Asus,Intel i3,16,512GB SSD,AMD Radeon RX 6800,16.0,1920x1080,8.2,1.74,macOS,1268.38,7.1,5.47,1043.0
8499,8499,HP,AMD Ryzen 3,32,256GB SSD,Nvidia RTX 2060,17.3,3840x2160,5.9,2.6,macOS,2525.58,7.8,11.75,980.0
8500,8500,MSI,Intel i5,64,2TB SSD,Nvidia RTX 3060,13.3,3840x2160,5.7,1.3,macOS,5239.22,8.6,15.12,726.0
8501,8501,Acer,AMD Ryzen 3,32,2TB SSD,Nvidia RTX 2060,14.0,2560x1440,9.7,3.31,FreeDOS,1775.71,7.5,3.25,1944.0
8502,8502,Acer,Intel i9,64,2TB SSD,AMD Radeon RX 6800,15.6,1366x768,8.9,2.3,macOS,3664.82,8.2,11.52,1290.0
8503,8503,MSI,AMD Ryzen 7,8,2TB SSD,AMD Radeon RX 6800,14.0,1366x768,9.3,2.68,FreeDOS,1351.04,7.2,12.39,818.0
8504,8504,HP,AMD Ryzen 9,32,1TB HDD,Integrated,13.3,1366x768,5.8,1.61,FreeDOS,1134.9,7.0,12.99,740.0
8505,8505,Razer,AMD Ryzen 3,4,256GB SSD,Nvidia RTX 2060,16.0,1366x768,10.2,1.78,Linux,996.03,6.9,10.37,1286.0
8506,8506,Acer,Intel i7,32,512GB SSD,Integrated,17.3,1920x1080,4.3,2.03,Linux,1534.46,7.3,11.38,387.0
8507,8507,HP,Intel i9,8,256GB SSD,Nvidia RTX 3060,17.3,1920x1080,11.3,2.15,Windows,1917.44,7.6,10.25,1120.0
8508,8508,Razer,Intel i7,32,256GB SSD,AMD Radeon RX 6800,13.3,3840x2160,5.8,3.46,Windows,4698.59,8.5,13.65,1809.0
8509,8509,Asus,Intel i5,8,512GB SSD,Nvidia RTX 3060,17.3,1366x768,8.9,1.82,macOS,867.55,6.8,9.46,1330.0
8510,8510,Razer,AMD Ryzen 3,32,256GB SSD,AMD Radeon RX 6600,15.6,3840x2160,10.0,1.76,Linux,3413.39,8.1,11.87,1423.0
8511,8511,MSI,Intel i5,32,1TB HDD,AMD Radeon RX 6600,15.6,3840x2160,5.6,2.58,FreeDOS,3079.63,8.0,10.55,1049.0
8512,8512,Asus,AMD Ryzen 5,8,512GB SSD,Nvidia GTX 1650,13.3,3840x2160,6.4,2.66,Linux,1723.71,7.5,9.1,1912.0
8513,8513,Microsoft,Intel i3,32,512GB SSD,AMD Radeon RX 6600,15.6,1366x768,9.0,2.48,Linux,1281.17,7.2,8.94,2381.0
8514,8514,Razer,Intel i5,32,2TB SSD,Nvidia GTX 1650,14.0,2560x1440,4.8,2.87,macOS,2737.27,7.9,10.9,1715.0
8515,8515,Acer,AMD Ryzen 3,4,512GB SSD,AMD Radeon RX 6600,17.3,3840x2160,12.0,2.37,Linux,1389.57,7.2,7.34,1348.0
8516,8516,Apple,Intel i3,4,1TB SSD,Nvidia RTX 3080,14.0,1366x768,6.5,3.17,FreeDOS,918.31,6.8,10.28,1488.0
8517,8517,Asus,Intel i5,4,1TB SSD,Nvidia RTX 2060,13.3,1366x768,6.7,3.36,FreeDOS,653.17,6.5,9.32,773.0
8518,8518,Acer,Intel i5,4,1TB SSD,Nvidia RTX 3060,16.0,3840x2160,6.2,3.36,FreeDOS,1594.46,7.4,16.1,1897.0
8519,8519,Dell,AMD Ryzen 5,64,256GB SSD,AMD Radeon RX 6600,17.3,3840x2160,10.9,2.99,macOS,4446.64,8.4,8.16,1681.0
8520,8520,Acer,AMD Ryzen 5,8,1TB SSD,Nvidia RTX 3080,14.0,2560x1440,9.6,3.44,Windows,1229.22,7.1,8.83,1306.0
8521,8521,Microsoft,AMD Ryzen 9,32,256GB SSD,AMD Radeon RX 6600,13.3,3840x2160,8.1,2.51,Windows,4222.74,8.3,11.3,1083.0
8522,8522,Razer,Intel i7,8,256GB SSD,Integrated,16.0,2560x1440,11.4,1.41,FreeDOS,1600.52,7.4,4.71,618.0
8523,8523,Dell,Intel i3,4,512GB SSD,Nvidia RTX 3080,15.6,3840x2160,5.9,3.26,FreeDOS,1255.75,7.1,6.65,157.0
8524,8524,Acer,AMD Ryzen 9,32,1TB SSD,AMD Radeon RX 6800,14.0,3840x2160,8.0,2.14,FreeDOS,4423.98,8.4,11.21,1544.0
8525,8525,Acer,Intel i5,32,256GB SSD,AMD Radeon RX 6800,15.6,2560x1440,12.0,3.4,FreeDOS,2056.89,7.6,10.44,1141.0
8526,8526,Lenovo,Intel i3,32,2TB SSD,Nvidia RTX 2060,13.3,2560x1440,7.7,3.26,Windows,1691.48,7.4,14.28,751.0
8527,8527,Asus,AMD Ryzen 3,64,1TB HDD,Nvidia GTX 1650,15.6,2560x1440,11.3,1.27,Linux,2403.22,7.8,17.95,1002.0
8528,8528,Microsoft,AMD Ryzen 5,64,2TB SSD,Nvidia RTX 3080,15.6,1366x768,6.9,1.28,FreeDOS,2049.43,7.6,8.49,1619.0
8529,8529,Apple,Intel i5,4,2TB SSD,Nvidia RTX 3080,16.0,3840x2160,4.7,2.88,FreeDOS,2581.87,7.9,7.46,1100.0
8530,8530,Dell,AMD Ryzen 3,16,512GB SSD,Nvidia RTX 3060,16.0,2560x1440,5.0,2.04,Windows,1500.49,7.3,6.28,928.0
8531,8531,Dell,Intel i3,32,1TB HDD,Nvidia GTX 1650,16.0,3840x2160,5.4,2.49,macOS,1995.82,7.6,8.31,1683.0
8532,8532,Asus,AMD Ryzen 3,4,1TB SSD,AMD Radeon RX 6600,15.6,1366x768,6.6,2.62,FreeDOS,852.57,6.7,4.44,1613.0
8533,8533,Lenovo,Intel i3,4,2TB SSD,AMD Radeon RX 6800,17.3,1366x768,6.6,2.42,macOS,584.38,6.4,10.53,626.0
8534,8534,Dell,Intel i9,8,2TB SSD,Nvidia RTX 2060,16.0,2560x1440,6.6,1.42,Windows,2181.67,7.7,9.62,646.0
8535,8535,Dell,Intel i5,16,512GB SSD,Nvidia RTX 3060,14.0,1366x768,10.6,3.23,macOS,965.73,6.9,9.48,1624.0
8536,8536,Apple,AMD Ryzen 5,32,256GB SSD,AMD Radeon RX 6600,14.0,1366x768,9.2,2.8,Windows,2142.95,7.7,10.67,1208.0
8537,8537,Asus,AMD Ryzen 9,32,1TB SSD,Nvidia RTX 3080,14.0,1366x768,7.0,1.39,macOS,2185.16,7.7,7.38,1223.0
8538,8538,HP,AMD Ryzen 7,16,512GB SSD,Nvidia RTX 3080,16.0,1920x1080,4.5,3.32,macOS,1726.42,7.5,9.72,1584.0
8539,8539,Apple,Intel i5,32,256GB SSD,AMD Radeon RX 6600,14.0,1920x1080,5.0,1.23,FreeDOS,2371.71,7.8,9.45,1843.0
8540,8540,Asus,Intel i9,4,2TB SSD,AMD Radeon RX 6600,14.0,1920x1080,7.8,2.98,FreeDOS,1380.04,7.2,14.08,1245.0
8541,8541,Asus,AMD Ryzen 3,8,1TB HDD,AMD Radeon RX 6800,14.0,2560x1440,5.1,1.35,macOS,953.75,6.9,7.2,1361.0
8542,8542,Apple,Intel i3,8,512GB SSD,AMD Radeon RX 6800,13.3,1366x768,7.3,2.26,macOS,1207.7,7.1,9.63,691.0
8543,8543,MSI,AMD Ryzen 3,4,1TB HDD,AMD Radeon RX 6800,16.0,1366x768,7.9,3.2,Windows,798.76,6.7,17.58,874.0
8544,8544,HP,Intel i5,64,512GB SSD,Nvidia RTX 3060,13.3,2560x1440,6.6,2.39,macOS,2851.21,8.0,4.08,1209.0
8545,8545,Razer,Intel i7,64,256GB SSD,Nvidia RTX 3060,14.0,1366x768,7.9,2.37,Linux,3419.04,8.1,6.85,1246.0
8546,8546,Microsoft,AMD Ryzen 7,4,256GB SSD,AMD Radeon RX 6600,14.0,1920x1080,8.3,2.88,Linux,1002.46,6.9,11.34,751.0
8547,8547,MSI,AMD Ryzen 3,4,256GB SSD,Nvidia RTX 3080,16.0,1366x768,9.8,2.2,macOS,1000.02,6.9,9.87,1911.0
8548,8548,Microsoft,Intel i3,8,1TB SSD,Integrated,15.6,2560x1440,10.7,2.54,Windows,733.54,6.6,17.71,696.0
8549,8549,Asus,Intel i5,32,2TB SSD,Nvidia RTX 3080,15.6,1920x1080,10.7,2.8,Linux,1685.13,7.4,13.54,1712.0
8550,8550,Dell,Intel i5,8,256GB SSD,Nvidia RTX 2060,15.6,3840x2160,11.3,1.88,macOS,1915.67,7.6,7.44,1334.0
8551,8551,Dell,AMD Ryzen 3,8,2TB SSD,Nvidia RTX 3080,15.6,1920x1080,10.2,1.78,Windows,868.65,6.8,8.69,1517.0
8552,8552,Asus,Intel i7,16,1TB HDD,Nvidia RTX 3060,16.0,1366x768,8.7,3.41,Linux,1247.95,7.1,6.56,1147.0
8553,8553,Dell,Intel i5,16,1TB SSD,AMD Radeon RX 6800,15.6,2560x1440,4.4,1.2,FreeDOS,1729.63,7.5,8.2,1379.0
8554,8554,Acer,AMD Ryzen 3,8,256GB SSD,Nvidia GTX 1650,17.3,1920x1080,7.8,2.27,Linux,1052.67,7.0,6.57,1313.0
8555,8555,Razer,AMD Ryzen 7,64,512GB SSD,Nvidia GTX 1650,13.3,3840x2160,7.4,3.14,Linux,6910.71,8.8,9.34,1522.0
8556,8556,MSI,Intel i5,4,1TB SSD,Nvidia GTX 1650,14.0,1366x768,8.1,3.27,macOS,1134.1,7.0,11.55,1369.0
8557,8557,Microsoft,Intel i9,8,2TB SSD,Nvidia RTX 3080,13.3,2560x1440,4.1,3.17,macOS,2209.22,7.7,10.27,789.0
8558,8558,Asus,Intel i3,64,1TB SSD,AMD Radeon RX 6600,16.0,2560x1440,8.9,1.98,Linux,2740.82,7.9,10.11,1231.0
8559,8559,Asus,Intel i9,32,512GB SSD,Integrated,17.3,1920x1080,10.3,1.64,Linux,1844.78,7.5,8.63,1877.0
8560,8560,Microsoft,Intel i3,8,1TB HDD,Nvidia RTX 3080,17.3,2560x1440,9.7,2.22,FreeDOS,943.76,6.8,10.69,1162.0
8561,8561,Microsoft,AMD Ryzen 9,16,256GB SSD,Nvidia RTX 3060,17.3,1920x1080,6.6,1.44,Linux,2197.77,7.7,10.44,1758.0
8562,8562,Apple,AMD Ryzen 7,8,2TB SSD,AMD Radeon RX 6800,16.0,2560x1440,8.8,2.05,Windows,2583.49,7.9,11.12,1461.0
8563,8563,Samsung,AMD Ryzen 9,4,256GB SSD,Integrated,15.6,1920x1080,9.1,1.7,Linux,1128.94,7.0,8.97,810.0
8564,8564,Dell,Intel i5,16,256GB SSD,Nvidia RTX 3080,16.0,1920x1080,5.4,2.98,FreeDOS,1198.78,7.1,5.95,993.0
8565,8565,Asus,AMD Ryzen 7,16,256GB SSD,Nvidia GTX 1650,15.6,2560x1440,6.5,1.4,Linux,2173.29,7.7,12.18,1580.0
8566,8566,Asus,Intel i9,16,1TB HDD,Nvidia RTX 3060,15.6,2560x1440,11.0,2.66,macOS,2419.54,7.8,9.88,1445.0
8567,8567,Razer,Intel i7,4,1TB HDD,Integrated,14.0,1366x768,5.3,2.19,macOS,898.68,6.8,6.68,804.0
8568,8568,Apple,AMD Ryzen 3,16,2TB SSD,Nvidia RTX 2060,14.0,3840x2160,5.2,2.53,FreeDOS,2381.66,7.8,13.05,975.0
8569,8569,Lenovo,AMD Ryzen 9,64,1TB SSD,Integrated,16.0,3840x2160,5.3,2.6,Linux,4738.01,8.5,9.42,1131.0
8570,8570,HP,AMD Ryzen 3,8,1TB SSD,AMD Radeon RX 6600,16.0,1920x1080,9.1,1.83,FreeDOS,845.35,6.7,14.55,1658.0
